FRAME, TEMP, CHAN1, CHAN2, CHAN3, CHAN4, CHAN5, CHAN6, CHAN7, CHAN8, CHAN9, CHAN10, CHAN11, CHAN12, CHAN13, CHAN14, CHAN15, CHAN16, CHAN17, CHAN18, CHAN19, CHAN20, CHAN21, CHAN22, CHAN23, CHAN24, CHAN25, CHAN26, CHAN27, CHAN28, CHAN29, CHAN30, CHAN31, CHAN32
41.000000,39.067062,0.576579,-0.295068,-0.406419,-0.493611,-0.553908,-0.531657,-0.462220,-0.397320,-0.248458,-0.031369,0.031048,0.003920,0.009623,0.047853,0.066915,0.081018,0.086762,0.079640,0.884535,0.884128,0.885832,0.885424,0.884969,0.884125,0.885950,0.885753,0.884493,0.884663,0.886701,0.886157,0.884547,0.884075
42.000000,39.068680,0.576282,-0.295321,-0.406566,-0.493762,-0.554097,-0.531983,-0.462323,-0.397560,-0.248488,-0.031606,0.030830,0.003723,0.009374,0.047685,0.066589,0.080786,0.086530,0.079500,0.884187,0.883773,0.885695,0.885073,0.884705,0.883934,0.885738,0.885506,0.884258,0.884469,0.886488,0.885907,0.884137,0.883858
43.000000,39.067375,0.576589,-0.295262,-0.406214,-0.493332,-0.553313,-0.531036,-0.461297,-0.396723,-0.247669,-0.030816,0.032156,0.005045,0.010638,0.048464,0.067670,0.081685,0.087485,0.080511,0.883510,0.883177,0.885090,0.884434,0.884109,0.883414,0.885221,0.885029,0.883635,0.883803,0.885958,0.885287,0.883495,0.883246
44.000000,39.067059,0.575596,-0.294613,-0.405349,-0.492059,-0.551714,-0.529852,-0.459888,-0.395552,-0.248046,-0.030503,0.032528,0.005357,0.010866,0.049218,0.067632,0.081564,0.087590,0.080171,0.881864,0.881584,0.883513,0.882877,0.882533,0.881923,0.883728,0.883612,0.882219,0.882232,0.884394,0.883799,0.881987,0.881755
45.000000,39.067577,0.575029,-0.294409,-0.404901,-0.491507,-0.551230,-0.529185,-0.459158,-0.394946,-0.247930,-0.030525,0.032518,0.005445,0.010932,0.049137,0.067564,0.081544,0.087522,0.080071,0.881541,0.881261,0.883160,0.882568,0.882072,0.881490,0.883218,0.883171,0.881772,0.881774,0.883809,0.883333,0.881546,0.881324
46.000000,39.066532,0.575259,-0.295651,-0.406272,-0.492912,-0.552974,-0.530509,-0.460650,-0.396231,-0.246213,-0.031453,0.032066,0.005169,0.010619,0.048132,0.067257,0.081263,0.087220,0.079965,0.882844,0.882506,0.884298,0.883826,0.883291,0.882591,0.884393,0.884194,0.882781,0.882865,0.884846,0.884364,0.882577,0.882469
47.000000,39.066463,0.575327,-0.296502,-0.407642,-0.494130,-0.554356,-0.532329,-0.462532,-0.397727,-0.245195,-0.031838,0.031142,0.004199,0.009736,0.047636,0.066517,0.080331,0.086531,0.079216,0.883964,0.883632,0.885252,0.884924,0.884433,0.883583,0.885607,0.885186,0.883868,0.883980,0.885987,0.885478,0.883629,0.883573
48.000000,39.067680,0.576391,-0.296931,-0.408490,-0.495187,-0.555315,-0.533428,-0.463490,-0.398466,-0.246705,-0.031894,0.031117,0.004003,0.009675,0.047822,0.066569,0.080377,0.086514,0.079159,0.885229,0.884874,0.886551,0.886232,0.885793,0.884889,0.886959,0.886498,0.885213,0.885457,0.887425,0.886852,0.884999,0.884907
49.000000,39.066814,0.577048,-0.297117,-0.408673,-0.495507,-0.555703,-0.533529,-0.463519,-0.398565,-0.246341,-0.031871,0.031405,0.004280,0.009909,0.048027,0.066751,0.080775,0.086613,0.079281,0.885553,0.885138,0.887035,0.886613,0.886196,0.885386,0.887370,0.886969,0.885676,0.885851,0.887903,0.887207,0.885484,0.885440
50.000000,39.066307,0.577914,-0.294706,-0.405928,-0.492857,-0.552995,-0.530366,-0.460772,-0.395880,-0.245360,-0.029523,0.032809,0.005865,0.011546,0.049180,0.068452,0.082579,0.088211,0.081059,0.884859,0.884435,0.886561,0.885928,0.885381,0.884711,0.886648,0.886231,0.884999,0.885068,0.887091,0.886418,0.884812,0.884720
