FRAME, TEMP, CHAN1, CHAN2, CHAN3, CHAN4, CHAN5, CHAN6, CHAN7, CHAN8, CHAN9, CHAN10, CHAN11, CHAN12, CHAN13, CHAN14, CHAN15, CHAN16, CHAN17, CHAN18, CHAN19, CHAN20, CHAN21, CHAN22, CHAN23, CHAN24, CHAN25, CHAN26, CHAN27, CHAN28, CHAN29, CHAN30, CHAN31, CHAN32
51.000000,39.407677,-1.446042,-2.024788,-2.032616,-0.978304,-0.681181,-0.408957,-0.282772,-0.254653,-0.252007,-0.257935,0.568786,0.519777,0.443033,0.341500,0.282146,0.196674,0.116469,0.009283,0.884894,0.884457,0.886458,0.886856,0.886565,0.885056,0.886703,0.886625,0.885358,0.884891,0.887610,0.886548,0.884539,0.884622
52.000000,39.406914,-1.443838,-2.022936,-2.032133,-0.978413,-0.686940,-0.415989,-0.283215,-0.256335,-0.249315,-0.254653,0.568418,0.519231,0.442670,0.341429,0.282111,0.196735,0.116382,0.009638,0.883544,0.883129,0.885093,0.885479,0.885182,0.883692,0.885316,0.885346,0.884133,0.883664,0.886236,0.885233,0.883109,0.883196
53.000000,39.406136,-1.452882,-2.032180,-2.040857,-0.986743,-0.701785,-0.433040,-0.291514,-0.259946,-0.251572,-0.256958,0.567807,0.518715,0.442264,0.340853,0.281802,0.196266,0.115999,0.009173,0.882583,0.882226,0.884025,0.884399,0.884201,0.882586,0.884339,0.884301,0.883083,0.882717,0.885162,0.884185,0.882144,0.882075
54.000000,39.407906,-1.449163,-2.030492,-2.038922,-0.989909,-0.707114,-0.441255,-0.297573,-0.262719,-0.258805,-0.258685,0.567087,0.517684,0.441214,0.339849,0.280621,0.195035,0.114770,0.007783,0.882883,0.882519,0.884161,0.884625,0.884494,0.882808,0.884509,0.884406,0.883272,0.882952,0.885300,0.884280,0.882499,0.882284
55.000000,39.405487,-1.440269,-2.020156,-2.029726,-0.981900,-0.695501,-0.430497,-0.291516,-0.258214,-0.258501,-0.256888,0.567159,0.517596,0.441092,0.339904,0.280548,0.194945,0.114374,0.007582,0.883158,0.882687,0.884423,0.884848,0.884646,0.883018,0.884657,0.884714,0.883470,0.883272,0.885492,0.884476,0.882906,0.882549
56.000000,39.407120,-1.443992,-2.023961,-2.033341,-0.981378,-0.694681,-0.429399,-0.290015,-0.255469,-0.252941,-0.256326,0.567395,0.517836,0.441296,0.339862,0.280578,0.194821,0.114029,0.007247,0.883596,0.882923,0.884930,0.885259,0.884970,0.883385,0.885133,0.885161,0.883883,0.883550,0.885970,0.884847,0.883267,0.882889
57.000000,39.406155,-1.429275,-2.014504,-2.022814,-0.977969,-0.691027,-0.420920,-0.281152,-0.251851,-0.250848,-0.250529,0.567278,0.516913,0.440026,0.338390,0.279328,0.193528,0.113080,0.006672,0.884494,0.883750,0.885849,0.886142,0.885837,0.884290,0.886050,0.885930,0.884754,0.884202,0.886754,0.885659,0.883933,0.883671
58.000000,39.405354,-1.433838,-2.018195,-2.027747,-0.979903,-0.689394,-0.416829,-0.282084,-0.252760,-0.252032,-0.253477,0.567900,0.517558,0.440658,0.339224,0.279929,0.194030,0.113637,0.006782,0.885380,0.884884,0.886755,0.887072,0.886712,0.885227,0.886833,0.886811,0.885620,0.885089,0.887618,0.886657,0.884807,0.884605
59.000000,39.406597,-1.459864,-2.041599,-2.049382,-0.992348,-0.700876,-0.426967,-0.291437,-0.259200,-0.254531,-0.256880,0.569381,0.519768,0.443091,0.341467,0.281860,0.196075,0.115124,0.007916,0.885434,0.885166,0.886908,0.887201,0.886968,0.885454,0.887068,0.886986,0.885842,0.885371,0.887863,0.886910,0.884987,0.884803
60.000000,39.407516,-1.456185,-2.037257,-2.043025,-0.989353,-0.695386,-0.422763,-0.289033,-0.257465,-0.252707,-0.251949,0.569594,0.520107,0.443567,0.340932,0.282375,0.196738,0.115660,0.008917,0.884513,0.884292,0.886050,0.886254,0.886215,0.884612,0.886433,0.886208,0.885093,0.884592,0.887091,0.886154,0.884274,0.884045
